0.002615	41920.664424
0.002589	41926.960491
0.002562	41932.259287
0.002536	41931.717963
0.00251	41915.42739
0.002483	41956.969443
0.002457	41960.122926
0.002432	42019.178073
0.002407	41921.961421
0.00238	41926.918711
0.002353	41952.715147
0.002327	41949.645224
0.002301	41921.605383
0.002274	41910.154025
0.002248	41936.061269
0.002222	41945.796013
0.002197	42027.090845
0.002171	41954.382715
0.002144	41915.492784
0.002117	41965.661503
0.00209	41937.521753
0.002062	41985.045615
0.002036	41932.618959
0.002011	41924.931435
0.001986	41928.7316
0.00196	41975.605147
0.001933	41938.491776
0.001906	41935.024034
0.00188	41951.636133
0.001854	41951.928593
0.001827	41975.714139
0.001801	41933.098521
0.001777	41871.138754
0.001751	41871.480261
0.001725	41885.002454
0.001699	41880.566506
0.001672	41884.422983
0.001643	41956.099329
0.001618	41941.750617
0.001591	41960.012118
0.001567	41917.870612
0.001541	41954.964002
0.001514	41959.908576
0.001488	41953.772363
0.001462	41915.503684
0.001435	41943.90138
0.001409	41974.037488
0.001382	42000.725837
0.001359	41946.996734
0.001332	41998.144558
0.001305	41949.414526
0.001279	42013.964653
0.001252	41947.834151
0.001226	41974.155562
0.0012	41902.430171
0.001173	41924.571764
0.001149	41911.225773
0.001123	41963.979403
0.001096	42002.482414
0.001069	41974.698702
0.001043	42003.79031
0.001017	42006.113643
0.000992	42014.260746
0.000964	41987.705004
0.000939	42070.258686
0.000913	42022.731191
0.000886	42037.577629
0.00086	42066.086133
0.000833	42091.026987
0.000807	42116.572743
0.000782	42056.671097
0.000755	42135.953222
0.00073	42150.707018
0.000704	42135.375568
0.000676	42181.949388
0.00065	42175.284567
0.000624	42155.586197
0.000597	42178.973925
0.000572	42242.66302
0.000545	42386.649677
0.000519	42390.707788
0.000493	42426.275299
0.000467	42450.712976
0.000439	42484.974407
0.000411	42547.482763
0.000385	42559.918676
0.000359	42552.2693
0.000332	42613.751321
0.000307	42696.461223
0.00028	42745.469184
0.000253	42767.234757
0.000226	42802.033879
0.0002	42831.42158
0.000173	42897.288686
0.000146	42898.740087
0.000121	42897.966249
9.788141E-5	42843.624978
7.206929E-5	42838.322549
4.483424E-5	42902.315004
1.737735E-5	42957.164901
-8.178058E-6	42978.788785
-3.685846E-5	42906.596547
-6.410055E-5	42909.557479
-9.068694E-5	42919.937088
-0.000117	42885.819163
-0.000142	42819.883029
-0.00017	42784.617061
-0.000195	42707.118761
-0.000223	42666.833741
-0.000249	42683.078902
-0.000285	42661.240669
-0.000312	42598.808606
-0.000341	42514.687266
-0.000366	42500.073342
-0.00039	42486.44579
-0.000418	42434.780257
-0.000444	42177.293641
-0.00047	41882.264955
-0.000496	41944.010371
-0.000523	42184.169179
-0.00055	42264.986265
-0.000574	42252.332369
-0.000601	42203.398886
-0.000627	42170.325461
-0.000654	42154.307365
-0.00068	42175.535247
-0.000707	42137.315614
-0.000733	42068.39675
-0.00076	41993.788538
-0.000785	42041.439556
-0.000809	42079.413959
-0.000839	42067.851793
-0.000866	42027.014551
-0.000892	41991.586912
-0.000917	42005.265327
-0.000943	42032.444136
-0.000971	42006.050064
-0.000994	41965.794109
-0.001022	41854.321389
-0.001048	41883.120537
-0.001074	41955.042112
-0.001101	42003.799393
-0.001128	41997.672263
-0.001153	41953.884988
-0.001178	41954.933121
-0.001204	41953.22014
-0.001229	41984.071959
-0.001258	41965.330896
-0.001283	41927.585375
-0.001309	41901.743526
-0.001338	41929.398264
-0.001362	41981.599672
-0.001388	41960.333643
-0.001413	41964.191936
-0.001439	41910.364741
-0.001466	41938.586235
-0.001491	41956.780524
-0.001519	41952.604339
-0.001546	41904.911541
-0.001571	41771.504311
-0.001598	41774.359885
-0.001623	41911.316599
-0.001648	41964.57159
-0.001674	41961.218289
-0.001701	41933.668909
-0.001727	41919.167609
-0.001755	41952.161108
-0.00178	41959.557987
-0.001808	41971.908524
-0.001834	41921.76887
-0.001858	41859.474863
-0.001886	41903.251239
-0.001913	41939.256532
-0.001938	41964.720544
-0.001964	41941.527185
-0.001991	41926.014083
-0.002018	41961.147445
-0.002041	41950.506256
-0.002068	41974.547931
-0.002095	41941.149348
-0.002121	41858.666511
-0.002147	41828.802881
-0.002172	41909.245764
-0.002199	41974.139214
-0.002227	41953.590711
-0.002253	41945.712453
-0.002278	41939.699763
-0.002306	41945.674306
-0.002332	41964.050248
-0.002356	41971.797716
-0.002384	41938.188417
-0.00241	41900.168601
-0.002437	41901.440166
-0.00246	41949.914069
-0.002487	41959.359986
-0.002513	41970.121066
-0.002539	41917.322023
-0.002566	41937.10032
-0.002592	41970.362663
-0.002619	41973.234585
-0.002645	41925.41463
