0.000868	41907.914253
0.000859	41929.374649
0.000849	41959.855897
0.000841	41968.59337
0.000831	41998.578707
0.000822	41986.566044
0.000814	41965.899467
0.000805	41958.411762
0.000798	41955.269178
0.00079	41927.541778
0.00078	41963.964871
0.000772	41947.312809
0.000763	41925.576301
0.000753	41933.087621
0.000745	41960.967609
0.000737	41963.129271
0.000729	41971.096538
0.000719	41976.40805
0.00071	41972.418967
0.000702	41999.138196
0.000691	41981.536093
0.000682	41958.824112
0.000675	41947.792371
0.000666	41936.778795
0.000658	41914.793423
0.000649	41860.22872
0.00064	41849.266007
0.000633	41810.356095
0.000623	41788.332576
0.000614	41805.29163
0.000606	41828.43231
0.000596	41861.113367
0.000589	41873.218673
0.00058	41926.72616
0.000572	41982.088316
0.000566	41971.804982
0.000555	41985.281763
0.000546	42010.453315
0.000538	42028.099015
0.000528	41998.12821
0.00052	41974.76773
0.000512	42001.975604
0.000503	41986.148244
0.000495	42015.439669
0.000486	41992.041043
0.000476	42002.317111
0.000469	41996.498789
0.000458	42040.091696
0.00045	42054.603895
0.000441	42068.967138
0.000432	42095.878919
0.000424	42115.139507
0.000415	42120.916049
0.000405	42115.417435
0.000398	42117.048672
0.000388	42144.50541
0.000381	42133.762496
0.000372	42137.798809
0.000363	42136.928695
0.000354	42186.606952
0.000345	42206.37435
0.000336	42229.498682
0.000327	42267.731031
0.000318	42301.191375
0.000311	42367.32551
0.000301	42437.703042
0.000292	42512.178648
0.000283	42548.252969
0.000274	42582.114765
0.000265	42659.940038
0.000257	42700.386729
0.000247	42793.132918
0.00024	42835.15635
0.000231	42923.73907
0.000221	42983.519009
0.000213	43057.740302
0.000204	43169.476418
0.000194	43284.994534
0.000185	43394.316492
0.000176	43488.913718
0.000168	43561.985152
0.000157	43704.425948
0.000148	43825.462659
0.000141	43942.314103
0.000132	44043.832279
0.000123	44120.72931
0.000117	44201.737131
0.000108	44280.59964
9.972433E-5	44341.453144
9.051947E-5	44406.824339
8.076634E-5	44482.945715
7.353973E-5	44521.038192
6.243336E-5	44609.361149
5.290207E-5	44655.211994
4.456359E-5	44704.853921
3.321449E-5	44735.495022
2.538382E-5	44791.449365
1.600736E-5	44786.541121
6.729955E-6	44715.389751
-8.398494E-7	44685.128303
-1.066272E-5	44622.816131
-2.115106E-5	44521.245275
-2.997226E-5	44442.255611
-4.065452E-5	44331.729299
-5.045784E-5	44213.67895
-5.823833E-5	44127.479508
-6.777943E-5	44011.734327
-7.551386E-5	43882.679485
-8.609986E-5	43815.197491
-9.642637E-5	43697.721163
-0.000104	43632.553418
-0.000113	43510.639327
-0.000123	43404.136612
-0.00013	43314.287776
-0.00014	43248.457
-0.000148	43142.063277
-0.000159	42996.621586
-0.000168	42924.423899
-0.000175	42828.540575
-0.000184	42741.912433
-0.000193	42656.354223
-0.000201	42587.629727
-0.000212	42562.60168
-0.00022	42509.032431
-0.000229	42485.381308
-0.000238	42434.941928
-0.000245	42400.46433
-0.000254	42389.383543
-0.000264	42383.814085
-0.000273	42324.962389
-0.00029	42238.67212
-0.000298	42223.493258
-0.000308	42203.633218
-0.000316	42158.131145
-0.000324	42142.467272
-0.000336	42116.654487
-0.000345	42106.936091
-0.000352	42081.493877
-0.000362	42069.849968
-0.000369	42041.041738
-0.000377	42050.682022
-0.000386	42088.42936
-0.000395	42064.002582
-0.000405	42035.795621
-0.000413	42017.31977
-0.000421	41960.907664
-0.000431	41921.47096
-0.000438	41857.07887
-0.000446	41744.745118
-0.000456	41634.222439
-0.000465	41576.095536
-0.000473	41529.276485
-0.000483	41505.1458
-0.000489	41555.592446
-0.000498	41616.295179
-0.000505	41730.736097
-0.000515	41819.102651
-0.000525	41921.696209
-0.000534	41945.897738
-0.000543	41988.093739
-0.000552	41971.734138
-0.00056	41991.299902
-0.000569	41963.64153
-0.000576	41964.339075
-0.000586	41967.052959
-0.000595	41959.895861
-0.000603	41972.398985
-0.000612	41944.313731
-0.00062	41932.488169
-0.000628	41921.118555
-0.000639	41963.596117
-0.000646	41984.707742
-0.000655	41970.613343
-0.000664	41987.25269
-0.000671	41974.573362
-0.000681	41980.969338
-0.000689	41991.737684
-0.000698	41961.706934
-0.000708	41963.172867
-0.000715	41932.18481
-0.000725	41939.234734
-0.000734	41898.75353
-0.000741	41899.383863
-0.000751	41864.755494
-0.000761	41865.505718
-0.000769	41869.849023
-0.000778	41897.245816
-0.000786	41919.99776
-0.000795	41947.785105
-0.000804	41965.091115
-0.00081	41972.569738
-0.000821	41967.183749
-0.000833	41970.853124
-0.00084	41970.69327
-0.00085	41971.043859
-0.000858	41952.669734
-0.000866	41936.146645
-0.000874	41930.62805
-0.000881	41916.842461
-0.000892	41908.057758
-0.000901	41920.130366
