0.002177	41931.118511
0.002156	41937.659809
0.002133	41940.657071
0.002113	41955.427215
0.002089	41958.371798
0.002067	41955.685161
0.002044	41941.427276
0.002023	41882.631892
0.002002	41893.105961
0.001979	41919.470969
0.001959	41937.432743
0.001936	41953.826859
0.001916	41949.56893
0.001892	41943.094844
0.00187	41951.436315
0.00185	41930.175736
0.001827	41973.886717
0.001806	41981.183688
0.001784	41924.266588
0.001764	41847.602072
0.001741	41753.508023
0.001721	41781.952949
0.001697	41830.868267
0.001675	41937.64346
0.001653	41957.323665
0.00163	41974.179177
0.00161	41942.023096
0.001587	41930.072194
0.001566	41956.684249
0.001545	41967.868578
0.001521	41968.484379
0.0015	41936.360995
0.001478	41920.502753
0.001458	41909.966923
0.001435	41923.536346
0.001413	41927.465484
0.001391	41984.847614
0.001371	41961.316381
0.001349	41933.672542
0.001325	41945.309185
0.001303	41917.302041
0.001282	41964.86405
0.001261	41979.686873
0.001239	41959.314573
0.001219	41905.619985
0.001196	41900.791668
0.001173	41884.897096
0.001152	41903.567314
0.00113	41956.382706
0.001109	41994.458834
0.001085	42011.0564
0.001065	41964.502562
0.001043	41995.372545
0.00102	41972.827684
0.001	41989.581471
0.000977	41975.111053
0.000957	41972.567922
0.000933	41973.321778
0.000912	41959.706942
0.00089	41964.666049
0.00087	41998.157274
0.000847	42016.711235
0.000823	42026.940073
0.000803	42026.449612
0.000781	42060.859998
0.00076	42067.562966
0.000737	42109.519186
0.000716	42113.875207
0.000693	42165.408134
0.000671	42074.585642
0.00065	42079.214141
0.000628	42060.342289
0.000607	42112.974212
0.000584	42181.755021
0.000565	42224.715778
0.000542	42306.268556
0.00052	42356.190227
0.000498	42350.895064
0.000475	42414.905684
0.000453	42459.466798
0.000431	42554.256575
0.000409	42537.742569
0.000387	42578.449022
0.000366	42583.388147
0.000342	42661.571276
0.000319	42711.618287
0.000299	42763.24749
0.000275	42859.426907
0.000254	42864.331518
0.000232	42872.843742
0.00021	42925.753593
0.000187	42984.881401
0.000165	43040.706771
0.000142	43022.586959
0.000121	43071.347872
0.000102	43027.593295
8.013157E-5	43069.427808
5.851454E-5	43060.695784
3.44631E-5	43091.378666
1.414909E-5	43162.27209
-8.327331E-6	43130.234083
-3.282663E-5	43095.983551
-5.441855E-5	43077.060836
-7.673178E-5	43046.216284
-9.822045E-5	43025.773139
-0.000121	43007.82408
-0.000142	42970.076743
-0.000165	42880.091667
-0.000188	42845.846585
-0.00021	42810.753187
-0.000232	42751.151267
-0.000253	42738.3357
-0.000286	42667.533102
-0.000306	42602.786791
-0.00033	42574.294635
-0.000351	42525.817099
-0.000374	42479.452179
-0.000397	42426.589557
-0.000416	42344.014077
-0.00044	42160.396349
-0.000461	42038.707506
-0.000483	41957.481702
-0.000503	42031.944593
-0.000526	42100.956099
-0.000549	42195.262682
-0.00057	42149.201121
-0.000592	42163.469905
-0.000612	42136.352857
-0.000636	42080.414863
-0.000656	42104.63819
-0.000679	42122.062274
-0.0007	42081.802686
-0.000722	42002.204486
-0.000745	42038.965452
-0.000767	42009.595916
-0.000788	42011.715798
-0.000809	41985.706829
-0.000833	41984.860329
-0.000854	42000.59868
-0.000875	41975.06019
-0.000898	41955.125672
-0.000919	41959.924925
-0.000941	41988.927523
-0.000962	41985.873949
-0.000985	41957.859539
-0.001006	41977.786791
-0.00103	41953.416325
-0.00105	41922.161239
-0.001072	41948.551678
-0.001095	41928.079469
-0.001116	41921.503657
-0.001139	41959.665162
-0.001158	41945.558048
-0.001181	41957.25827
-0.001202	41956.179256
-0.001224	41974.222774
-0.001246	41977.497964
-0.001269	41922.406469
-0.001291	41872.07063
-0.001312	41897.838002
-0.001336	41943.490846
-0.001356	41942.778769
-0.001375	41954.669725
-0.0014	41962.017559
-0.001421	41908.646311
-0.001443	41937.714304
-0.001464	41930.582637
-0.001487	41971.421696
-0.001509	41962.462607
-0.001531	41952.202888
-0.001552	41864.708265
-0.001575	41755.511647
-0.001597	41722.301983
-0.001617	41885.596457
-0.00164	41935.703414
-0.00166	41965.82499
-0.001683	41923.61264
-0.001703	41935.592606
-0.001725	41902.802558
-0.00175	41923.271134
-0.00177	41946.144785
-0.001792	41959.387234
-0.001815	41967.754137
-0.001838	41943.863233
-0.001857	41913.282077
-0.00188	41925.367401
-0.001901	41946.270125
-0.001923	41961.508933
-0.001945	41979.904856
-0.001966	41941.03854
-0.001988	41936.132113
-0.00201	41952.773276
-0.002032	41968.059313
-0.002052	41940.929549
-0.002076	41944.359144
-0.002097	41910.871551
-0.002119	41886.244956
-0.002141	41895.027842
-0.002161	41873.422123
-0.002185	41919.020471
-0.002204	41973.605156
